wavelength_nm,R,T,u,v,w,R_as,denominator_k,log_arg,sqrt_arg,k,n,denominator_k_iszero,denominator_k_isneg,log_arg_isneg_or_zero,sqrt_arg_isneg,k_isnan,k_isinf,n_isnan,n_isinf
7.65000000e+02,6.20263575e-02,6.94083329e-01,1.60195711e+00,1.44410692e+00,1.57850189e-01,4.07255768e-02,8.25607030e-02,1.32703793e+00,1.77027813e-01,3.31889030e-06,1.50565586e+00,False,False,False,False,False,False,False,False
7.70000000e+02,6.23578590e-02,6.93970526e-01,1.60242231e+00,1.44376189e+00,1.58660419e-01,4.09416208e-02,8.29940114e-02,1.32666987e+00,1.78047112e-01,3.33730743e-06,1.50733508e+00,False,False,False,False,False,False,False,False
7.75000000e+02,6.26784949e-02,6.93836965e-01,1.60283813e+00,1.44339062e+00,1.59447508e-01,4.11515352e-02,8.34092837e-02,1.32635805e+00,1.79038355e-01,3.35618496e-06,1.50896457e+00,False,False,False,False,False,False,False,False
7.80000000e+02,6.29661458e-02,6.93687377e-01,1.60316973e+00,1.44301177e+00,1.60157963e-01,4.13410335e-02,8.37771491e-02,1.32613199e+00,1.79933921e-01,3.37579917e-06,1.51043382e+00,False,False,False,False,False,False,False,False
7.85000000e+02,6.31986924e-02,6.93526493e-01,1.60338231e+00,1.44264395e+00,1.60738352e-01,4.14958290e-02,8.40682684e-02,1.32602119e+00,1.80665997e-01,3.39643324e-06,1.51163279e+00,False,False,False,False,False,False,False,False
7.90000000e+02,6.33540153e-02,6.93359044e-01,1.60344106e+00,1.44230581e+00,1.61135255e-01,4.16016288e-02,8.42533443e-02,1.32605521e+00,1.81166624e-01,3.41837735e-06,1.51245163e+00,False,False,False,False,False,False,False,False
7.95000000e+02,6.34100000e-02,6.93189762e-01,1.60331122e+00,1.44201601e+00,1.61295208e-01,4.16441290e-02,8.43031362e-02,1.32626367e+00,1.81367789e-01,3.44192872e-06,1.51278042e+00,False,False,False,False,False,False,False,False
8.00000000e+02,6.34100000e-02,6.93023377e-01,1.60308057e+00,1.44175956e+00,1.61321010e-01,4.16507909e-02,8.42773333e-02,1.32656347e+00,1.81399325e-01,3.46634853e-06,1.51283195e+00,False,False,False,False,False,False,False,False
8.05000000e+02,6.34100000e-02,6.92864622e-01,1.60286056e+00,1.44151492e+00,1.61345633e-01,4.16571480e-02,8.42527112e-02,1.32684965e+00,1.81429419e-01,3.49067573e-06,1.51288112e+00,False,False,False,False,False,False,False,False
8.10000000e+02,6.34100000e-02,6.92718226e-01,1.60265771e+00,1.44128937e+00,1.61368340e-01,4.16630107e-02,8.42300039e-02,1.32711368e+00,1.81457173e-01,3.51482799e-06,1.51292646e+00,False,False,False,False,False,False,False,False
8.15000000e+02,6.34100000e-02,6.92576723e-01,1.60246169e+00,1.44107140e+00,1.61390290e-01,4.16686779e-02,8.42080539e-02,1.32736897e+00,1.81484002e-01,3.53892817e-06,1.51297029e+00,False,False,False,False,False,False,False,False
8.20000000e+02,6.34100000e-02,6.92413409e-01,1.60223550e+00,1.44081987e+00,1.61415626e-01,4.16752193e-02,8.41827180e-02,1.32766376e+00,1.81514970e-01,3.56343127e-06,1.51302088e+00,False,False,False,False,False,False,False,False
8.25000000e+02,6.34100000e-02,6.92234473e-01,1.60198774e+00,1.44054435e+00,1.61443388e-01,4.16823870e-02,8.41549561e-02,1.32798689e+00,1.81548904e-01,3.58823786e-06,1.51307632e+00,False,False,False,False,False,False,False,False
8.30000000e+02,6.34100000e-02,6.92048012e-01,1.60172962e+00,1.44025730e+00,1.61472320e-01,4.16898570e-02,8.41260233e-02,1.32832379e+00,1.81584271e-01,3.61321292e-06,1.51313408e+00,False,False,False,False,False,False,False,False
8.35000000e+02,6.34100000e-02,6.91862118e-01,1.60147236e+00,1.43997119e+00,1.61501168e-01,4.16973051e-02,8.40971755e-02,1.32865985e+00,1.81619535e-01,3.63821788e-06,1.51319168e+00,False,False,False,False,False,False,False,False
8.40000000e+02,6.34100000e-02,6.91684885e-01,1.60122715e+00,1.43969848e+00,1.61528675e-01,4.17044070e-02,8.40696688e-02,1.32898041e+00,1.81653161e-01,3.66311068e-06,1.51324660e+00,False,False,False,False,False,False,False,False
8.45000000e+02,6.34100000e-02,6.91524407e-01,1.60100518e+00,1.43945159e+00,1.61553584e-01,4.17108380e-02,8.40447601e-02,1.32927081e+00,1.81683612e-01,3.68774570e-06,1.51329632e+00,False,False,False,False,False,False,False,False
8.50000000e+02,6.34102591e-02,6.91388778e-01,1.60081810e+00,1.43924284e+00,1.61575257e-01,4.17164394e-02,8.40240572e-02,1.32951590e+00,1.81710134e-01,3.71196944e-06,1.51333963e+00,False,False,False,False,False,False,False,False
8.55000000e+02,6.35501487e-02,6.91286092e-01,1.60093814e+00,1.43901224e+00,1.61925901e-01,4.18099909e-02,8.41974507e-02,1.32945977e+00,1.82153193e-01,3.73325111e-06,1.51406277e+00,False,False,False,False,False,False,False,False
8.60000000e+02,6.39219837e-02,6.91224442e-01,1.60154918e+00,1.43872443e+00,1.62824750e-01,4.20501520e-02,8.46911447e-02,1.32892816e+00,1.83291369e-01,3.74980914e-06,1.51591738e+00,False,False,False,False,False,False,False,False
8.65000000e+02,6.44894196e-02,6.91224322e-01,1.60261102e+00,1.43843048e+00,1.64180533e-01,4.24127192e-02,8.54593746e-02,1.32794768e+00,1.85011775e-01,3.76182139e-06,1.51871241e+00,False,False,False,False,False,False,False,False
8.70000000e+02,6.52161123e-02,6.91536838e-01,1.60440228e+00,1.43853757e+00,1.65864709e-01,4.28638852e-02,8.64934577e-02,1.32612985e+00,1.87156156e-01,3.76529300e-06,1.52218244e+00,False,False,False,False,False,False,False,False
8.75000000e+02,6.60657173e-02,6.92245476e-01,1.60697055e+00,1.43919677e+00,1.67773785e-01,4.33762892e-02,8.77597260e-02,1.32339342e+00,1.89596408e-01,3.75921996e-06,1.52611291e+00,False,False,False,False,False,False,False,False
8.80000000e+02,6.70018903e-02,6.93333634e-01,1.61022606e+00,1.44040614e+00,1.69819918e-01,4.39265608e-02,8.92091365e-02,1.31984083e+00,1.92222706e-01,3.74443145e-06,1.53032161e+00,False,False,False,False,False,False,False,False
8.85000000e+02,6.79882870e-02,6.94784712e-01,1.61407996e+00,1.44216416e+00,1.71915805e-01,4.44913981e-02,9.07925289e-02,1.31557601e+00,1.94924686e-01,3.72178805e-06,1.53462887e+00,False,False,False,False,False,False,False,False
8.90000000e+02,6.89885629e-02,6.96582108e-01,1.61844434e+00,1.44446920e+00,1.73975142e-01,4.50476725e-02,9.24602663e-02,1.31070324e+00,1.97591822e-01,3.69217696e-06,1.53885840e+00,False,False,False,False,False,False,False,False
8.95000000e+02,6.99663738e-02,6.98709223e-01,1.62323203e+00,1.44731904e+00,1.75912989e-01,4.55725191e-02,9.41619196e-02,1.30532627e+00,2.00113854e-01,3.65650753e-06,1.54283795e+00,False,False,False,False,False,False,False,False
9.00000000e+02,7.08897495e-02,7.01149454e-01,1.62836470e+00,1.45070846e+00,1.77656243e-01,4.60461612e-02,9.58520415e-02,1.29954017e+00,2.02394498e-01,3.61562979e-06,1.54642026e+00,False,False,False,False,False,False,False,False
9.05000000e+02,7.19024262e-02,7.06341274e-01,1.63755289e+00,1.45843748e+00,1.79115407e-01,4.64487402e-02,9.81543805e-02,1.28895525e+00,2.04336449e-01,3.52223028e-06,1.54945853e+00,False,False,False,False,False,False,False,False
9.10000000e+02,7.30525404e-02,7.16485933e-01,1.65412050e+00,1.47412381e+00,1.79996693e-01,4.67051376e-02,1.01540122e-01,1.27009005e+00,2.05574926e-01,3.33596582e-06,1.55139047e+00,False,False,False,False,False,False,False,False
9.15000000e+02,7.42900502e-02,7.21609903e-01,1.66378194e+00,1.48186571e+00,1.81916228e-01,4.72335483e-02,1.04205950e-01,1.25974142e+00,2.08131421e-01,3.23951498e-06,1.55536455e+00,False,False,False,False,False,False,False,False
9.20000000e+02,7.55649138e-02,7.21585025e-01,1.66610472e+00,1.48129195e+00,1.84812766e-01,4.80174072e-02,1.06026776e-01,1.25777779e+00,2.11934023e-01,3.23521189e-06,1.56124168e+00,False,False,False,False,False,False,False,False
9.25000000e+02,7.68270894e-02,7.21522155e-01,1.66834600e+00,1.48066582e+00,1.87680181e-01,4.87944117e-02,1.07823373e-01,1.25590033e+00,2.15715470e-01,3.23160821e-06,1.56704668e+00,False,False,False,False,False,False,False,False
9.30000000e+02,7.80265352e-02,7.21429922e-01,1.67042606e+00,1.48002146e+00,1.90404607e-01,4.95336200e-02,1.09525254e-01,1.25417268e+00,2.19324193e-01,3.22944706e-06,1.57255075e+00,False,False,False,False,False,False,False,False
9.35000000e+02,7.91132093e-02,7.21316955e-01,1.67226567e+00,1.47939257e+00,1.92873094e-01,5.02041803e-02,1.11061944e-01,1.25265800e+00,2.22607281e-01,3.22948521e-06,1.57752849e+00,False,False,False,False,False,False,False,False
9.40000000e+02,8.00370701e-02,7.21191882e-01,1.67378594e+00,1.47881254e+00,1.94973396e-01,5.07753021e-02,1.12363020e-01,1.25141911e+00,2.25410659e-01,3.23249368e-06,1.58175701e+00,False,False,False,False,False,False,False,False
9.45000000e+02,8.07624790e-02,7.21063330e-01,1.67493471e+00,1.47830875e+00,1.96625960e-01,5.12250197e-02,1.13378800e-01,1.25049629e+00,2.27622756e-01,3.23899901e-06,1.58507965e+00,False,False,False,False,False,False,False,False
9.50000000e+02,8.13902943e-02,7.20939930e-01,1.67591059e+00,1.47785367e+00,1.98056919e-01,5.16146976e-02,1.14255498e-01,1.24971791e+00,2.29542839e-01,3.24706687e-06,1.58795382e+00,False,False,False,False,False,False,False,False
9.55000000e+02,8.19588365e-02,7.20830308e-01,1.67679676e+00,1.47744566e+00,1.99351098e-01,5.19673670e-02,1.15049746e-01,1.24901026e+00,2.31283223e-01,3.25586289e-06,1.59055117e+00,False,False,False,False,False,False,False,False
9.60000000e+02,8.24785364e-02,7.20743094e-01,1.67762497e+00,1.47709448e+00,2.00530496e-01,5.22889834e-02,1.15778232e-01,1.24834322e+00,2.32872568e-01,3.26504611e-06,1.59291667e+00,False,False,False,False,False,False,False,False
9.65000000e+02,8.29598252e-02,7.20686915e-01,1.67842695e+00,1.47680999e+00,2.01616957e-01,5.25854805e-02,1.16457678e-01,1.24768676e+00,2.34339644e-01,3.27426874e-06,1.59509479e+00,False,False,False,False,False,False,False,False
9.70000000e+02,8.34131340e-02,7.20670232e-01,1.67923410e+00,1.47660187e+00,2.02632226e-01,5.28627816e-02,1.17104808e-01,1.24701125e+00,2.35713359e-01,3.28317938e-06,1.59712965e+00,False,False,False,False,False,False,False,False
9.75000000e+02,8.38488938e-02,7.20687049e-01,1.68005697e+00,1.47645617e+00,2.03600800e-01,5.31275429e-02,1.17733501e-01,1.24631017e+00,2.37026419e-01,3.29169590e-06,1.59907048e+00,False,False,False,False,False,False,False,False
9.80000000e+02,8.42775358e-02,7.20728611e-01,1.68090210e+00,1.47635443e+00,2.04547673e-01,5.33865621e-02,1.18357064e-01,1.24558142e+00,2.38312386e-01,3.29978755e-06,1.60096735e+00,False,False,False,False,False,False,False,False
9.85000000e+02,8.47094909e-02,7.20792303e-01,1.68178483e+00,1.47628827e+00,2.05496553e-01,5.36463141e-02,1.18990015e-01,1.24481313e+00,2.39603371e-01,3.30730477e-06,1.60286774e+00,False,False,False,False,False,False,False,False
9.90000000e+02,8.51551902e-02,7.20875510e-01,1.68272047e+00,1.47624940e+00,2.06471072e-01,5.39132651e-02,1.19646876e-01,1.24399352e+00,2.40931575e-01,3.31409532e-06,1.60481890e+00,False,False,False,False,False,False,False,False
9.95000000e+02,8.56304384e-02,7.20975617e-01,1.68373414e+00,1.47622744e+00,2.07506706e-01,5.41971389e-02,1.20349904e-01,1.24310258e+00,2.42345581e-01,3.31990283e-06,1.60689165e+00,False,False,False,False,False,False,False,False
1.00000000e+03,8.61614452e-02,7.21090008e-01,1.68486990e+00,1.47620804e+00,2.08661854e-01,5.45139645e-02,1.21136338e-01,1.24210440e+00,2.43925678e-01,3.32426897e-06,1.60920249e+00,False,False,False,False,False,False,False,False
1.00500000e+03,8.67324441e-02,7.21216069e-01,1.68609499e+00,1.47619336e+00,2.09901632e-01,5.48542287e-02,1.21983111e-01,1.24102779e+00,2.45624969e-01,3.32752811e-06,1.61168136e+00,False,False,False,False,False,False,False,False
1.01000000e+03,8.73224816e-02,7.21351185e-01,1.68736728e+00,1.47618744e+00,2.11179844e-01,5.52052924e-02,1.22859651e-01,1.23990935e+00,2.47380693e-01,3.33012022e-06,1.61423578e+00,False,False,False,False,False,False,False,False
1.01500000e+03,8.79106040e-02,7.21492739e-01,1.68864471e+00,1.47619416e+00,2.12450542e-01,5.55545527e-02,1.23735325e-01,1.23878548e+00,2.49129922e-01,3.33249321e-06,1.61677397e+00,False,False,False,False,False,False,False,False
1.02000000e+03,8.84758576e-02,7.21638118e-01,1.68988531e+00,1.47621726e+00,2.13668046e-01,5.58894448e-02,1.24579430e-01,1.23769235e+00,2.50809557e-01,3.33510271e-06,1.61920488e+00,False,False,False,False,False,False,False,False
1.02500000e+03,8.89972890e-02,7.21784705e-01,1.69104722e+00,1.47626030e+00,2.14786925e-01,5.61974412e-02,1.25361196e-01,1.23666591e+00,2.52356347e-01,3.33841214e-06,1.62143810e+00,False,False,False,False,False,False,False,False
1.03000000e+03,8.94539445e-02,7.21929886e-01,1.69208864e+00,1.47632667e+00,2.15761968e-01,5.64660473e-02,1.26049794e-01,1.23574191e+00,2.53706920e-01,3.34289276e-06,1.62338383e+00,False,False,False,False,False,False,False,False
1.03500000e+03,8.98248704e-02,7.22083241e-01,1.69298544e+00,1.47643990e+00,2.16545544e-01,5.66821180e-02,1.26616923e-01,1.23493688e+00,2.54794428e-01,3.34877882e-06,1.62494773e+00,False,False,False,False,False,False,False,False
1.04000000e+03,9.00891133e-02,7.22261862e-01,1.69372438e+00,1.47663589e+00,2.17088487e-01,5.68320984e-02,1.27035869e-01,1.23425561e+00,2.55549867e-01,3.35615713e-06,1.62603262e+00,False,False,False,False,False,False,False,False
1.04500000e+03,9.02257194e-02,7.22462109e-01,1.69426226e+00,1.47691623e+00,2.17346023e-01,5.69035894e-02,1.27275494e-01,1.23373527e+00,2.55910125e-01,3.36553616e-06,1.62654956e+00,False,False,False,False,False,False,False,False
1.05000000e+03,9.02400000e-02,7.22680016e-01,1.69460315e+00,1.47727210e+00,2.17331047e-01,5.69000941e-02,1.27342437e-01,1.23337363e+00,2.55892509e-01,3.37691931e-06,1.62652429e+00,False,False,False,False,False,False,False,False
1.05500000e+03,9.02400000e-02,7.22911613e-01,1.69493794e+00,1.47765614e+00,2.17281805e-01,5.68872019e-02,1.27391679e-01,1.23301256e+00,2.55827536e-01,3.38826356e-06,1.62643108e+00,False,False,False,False,False,False,False,False
1.06000000e+03,9.02400000e-02,7.23152933e-01,1.69528691e+00,1.47805640e+00,2.17230505e-01,5.68737708e-02,1.27442980e-01,1.23263656e+00,2.55759850e-01,3.39936481e-06,1.62633396e+00,False,False,False,False,False,False,False,False
1.06500000e+03,9.02400000e-02,7.23400009e-01,1.69564431e+00,1.47846632e+00,2.17177990e-01,5.68600218e-02,1.27495495e-01,1.23225186e+00,2.55690566e-01,3.41030232e-06,1.62623454e+00,False,False,False,False,False,False,False,False
1.07000000e+03,9.02400000e-02,7.23648870e-01,1.69600443e+00,1.47887932e+00,2.17125105e-01,5.68461758e-02,1.27548379e-01,1.23186463e+00,2.55620797e-01,3.42115677e-06,1.62613442e+00,False,False,False,False,False,False,False,False
1.07500000e+03,9.02400000e-02,7.23895551e-01,1.69636151e+00,1.47928882e+00,2.17072693e-01,5.68324536e-02,1.27600792e-01,1.23148105e+00,2.55551656e-01,3.43201025e-06,1.62603519e+00,False,False,False,False,False,False,False,False
1.08000000e+03,9.02400000e-02,7.24136082e-01,1.69670981e+00,1.47968821e+00,2.17021597e-01,5.68190759e-02,1.27651888e-01,1.23110728e+00,2.55484255e-01,3.44294630e-06,1.62593844e+00,False,False,False,False,False,False,False,False
1.08500000e+03,9.02400000e-02,7.24366496e-01,1.69704356e+00,1.48007091e+00,2.16972658e-01,5.68062630e-02,1.27700827e-01,1.23074946e+00,2.55419702e-01,3.45404985e-06,1.62584578e+00,False,False,False,False,False,False,False,False
1.09000000e+03,9.02400000e-02,7.24584130e-01,1.69735890e+00,1.48043246e+00,2.16926440e-01,5.67941627e-02,1.27747044e-01,1.23041168e+00,2.55358744e-01,3.46537977e-06,1.62575826e+00,False,False,False,False,False,False,False,False
1.09500000e+03,9.02400000e-02,7.24791542e-01,1.69765952e+00,1.48077712e+00,2.16882401e-01,5.67826325e-02,1.27791084e-01,1.23008996e+00,2.55300660e-01,3.47688538e-06,1.62567486e+00,False,False,False,False,False,False,False,False
1.10000000e+03,9.02400000e-02,7.24992439e-01,1.69795078e+00,1.48111103e+00,2.16839751e-01,5.67714662e-02,1.27833734e-01,1.22977851e+00,2.55244411e-01,3.48849071e-06,1.62559410e+00,False,False,False,False,False,False,False,False
1.10500000e+03,9.02400000e-02,7.25190521e-01,1.69823803e+00,1.48144033e+00,2.16797704e-01,5.67604579e-02,1.27875781e-01,1.22947160e+00,2.55188961e-01,3.50011851e-06,1.62551447e+00,False,False,False,False,False,False,False,False
1.11000000e+03,9.02400000e-02,7.25389491e-01,1.69852666e+00,1.48177118e+00,2.16755475e-01,5.67494019e-02,1.27918009e-01,1.22916347e+00,2.55133273e-01,3.51169022e-06,1.62543450e+00,False,False,False,False,False,False,False,False
1.11500000e+03,9.02400000e-02,7.25593050e-01,1.69882202e+00,1.48210974e+00,2.16712279e-01,5.67380925e-02,1.27961206e-01,1.22884840e+00,2.55076312e-01,3.52312592e-06,1.62535269e+00,False,False,False,False,False,False,False,False
1.12000000e+03,9.02400000e-02,7.25804900e-01,1.69912950e+00,1.48246217e+00,2.16667330e-01,5.67263242e-02,1.28006155e-01,1.22852069e+00,2.55017042e-01,3.53434436e-06,1.62526755e+00,False,False,False,False,False,False,False,False
1.12500000e+03,9.02400000e-02,7.26028743e-01,1.69945448e+00,1.48283463e+00,2.16619844e-01,5.67138917e-02,1.28053641e-01,1.22817462e+00,2.54954430e-01,3.54526298e-06,1.62517761e+00,False,False,False,False,False,False,False,False
1.13000000e+03,9.02436181e-02,7.26268280e-01,1.69980894e+00,1.48323199e+00,2.16576952e-01,5.67027695e-02,1.28109699e-01,1.22779908e+00,2.54898420e-01,3.55572097e-06,1.62509715e+00,False,False,False,False,False,False,False,False
1.13500000e+03,9.05051044e-02,7.26527214e-01,1.70066083e+00,1.48356702e+00,2.17093805e-01,5.68458720e-02,1.28544265e-01,1.22700579e+00,2.55619267e-01,3.56020659e-06,1.62613222e+00,False,False,False,False,False,False,False,False
1.14000000e+03,9.10541562e-02,7.26809245e-01,1.70206913e+00,1.48383608e+00,2.18233050e-01,5.71606185e-02,1.29401856e-01,1.22574593e+00,2.57206229e-01,3.55793365e-06,1.62840712e+00,False,False,False,False,False,False,False,False
1.14500000e+03,9.17130906e-02,7.27160402e-01,1.70377714e+00,1.48418226e+00,2.19594880e-01,5.75371760e-02,1.30434901e-01,1.22421760e+00,2.59107556e-01,3.55163495e-06,1.63112571e+00,False,False,False,False,False,False,False,False
1.15000000e+03,9.23042251e-02,7.27619052e-01,1.70551786e+00,1.48473488e+00,2.20782984e-01,5.78664028e-02,1.31393776e-01,1.22262949e+00,2.60772322e-01,3.54425539e-06,1.63349990e+00,False,False,False,False,False,False,False,False
1.15500000e+03,9.26498769e-02,7.28155849e-01,1.70692669e+00,1.48550857e+00,2.21418120e-01,5.80433864e-02,1.32013388e-01,1.22129204e+00,2.61668192e-01,3.54028201e-06,1.63477518e+00,False,False,False,False,False,False,False,False
1.16000000e+03,9.26800000e-02,7.28741180e-01,1.70783413e+00,1.48647762e+00,2.21356500e-01,5.80281496e-02,1.32184335e-01,1.22035336e+00,2.61591040e-01,3.54193241e-06,1.63466541e+00,False,False,False,False,False,False,False,False
1.16500000e+03,9.26800000e-02,7.29345431e-01,1.70871518e+00,1.48748979e+00,2.21225384e-01,5.79937776e-02,1.32315452e-01,1.21943221e+00,2.61417012e-01,3.54371095e-06,1.63441778e+00,False,False,False,False,False,False,False,False
1.17000000e+03,9.26800000e-02,7.29938989e-01,1.70958134e+00,1.48848470e+00,2.21096644e-01,5.79600288e-02,1.32444191e-01,1.21852880e+00,2.61246164e-01,3.54562478e-06,1.63417462e+00,False,False,False,False,False,False,False,False
1.17500000e+03,9.26800000e-02,7.30492238e-01,1.71038933e+00,1.48941263e+00,2.20976698e-01,5.79285851e-02,1.32564137e-01,1.21768803e+00,2.61087007e-01,3.54834181e-06,1.63394804e+00,False,False,False,False,False,False,False,False
1.18000000e+03,9.26800000e-02,7.30975566e-01,1.71109570e+00,1.49022375e+00,2.20871951e-01,5.79011259e-02,1.32668884e-01,1.21695453e+00,2.60948035e-01,3.55253933e-06,1.63375015e+00,False,False,False,False,False,False,False,False
1.18500000e+03,9.26800000e-02,7.31359359e-01,1.71165693e+00,1.49086813e+00,2.20788802e-01,5.78793285e-02,1.32752033e-01,1.21637276e+00,2.60837729e-01,3.55890440e-06,1.63359306e+00,False,False,False,False,False,False,False,False
1.19000000e+03,9.26800000e-02,7.31614003e-01,1.71202947e+00,1.49129582e+00,2.20733646e-01,5.78648696e-02,1.32807189e-01,1.21598708e+00,2.60764564e-01,3.56813471e-06,1.63348885e+00,False,False,False,False,False,False,False,False
1.19500000e+03,9.26800000e-02,7.31709884e-01,1.71216977e+00,1.49145689e+00,2.20712881e-01,5.78594261e-02,1.32827954e-01,1.21584193e+00,2.60737020e-01,3.58093960e-06,1.63344961e+00,False,False,False,False,False,False,False,False
1.20000000e+03,9.26800000e-02,7.31701758e-01,1.71215788e+00,1.49144324e+00,2.20714641e-01,5.78598874e-02,1.32826194e-01,1.21585423e+00,2.60739354e-01,3.59610874e-06,1.63345294e+00,False,False,False,False,False,False,False,False
1.20500000e+03,9.26800000e-02,7.31678423e-01,1.71212373e+00,1.49140404e+00,2.20719694e-01,5.78612122e-02,1.32821141e-01,1.21588956e+00,2.60746058e-01,3.61162929e-06,1.63346248e+00,False,False,False,False,False,False,False,False
1.21000000e+03,9.26800000e-02,7.31644026e-01,1.71207340e+00,1.49134626e+00,2.20727144e-01,5.78631650e-02,1.32813691e-01,1.21594163e+00,2.60755939e-01,3.62740982e-06,1.63347656e+00,False,False,False,False,False,False,False,False
1.21500000e+03,9.27066355e-02,7.31602611e-01,1.71206113e+00,1.49126735e+00,2.20793779e-01,5.78814417e-02,1.32843722e-01,1.21596492e+00,2.60848422e-01,3.64275597e-06,1.63360829e+00,False,False,False,False,False,False,False,False
1.22000000e+03,9.28334964e-02,7.31558220e-01,1.71222636e+00,1.49114834e+00,2.21078020e-01,5.79598111e-02,1.33019849e-01,1.21584443e+00,2.61245062e-01,3.65589311e-06,1.63417305e+00,False,False,False,False,False,False,False,False
1.22500000e+03,9.30449127e-02,7.31514897e-01,1.71254651e+00,1.49100157e+00,2.21544943e-01,5.80886631e-02,1.33319996e-01,1.21559729e+00,2.61897483e-01,3.66705800e-06,1.63510131e+00,False,False,False,False,False,False,False,False
1.23000000e+03,9.33186738e-02,7.31476683e-01,1.71298711e+00,1.49084169e+00,2.22145419e-01,5.82544696e-02,1.33712527e-01,1.21525034e+00,2.62737527e-01,3.67664206e-06,1.63629523e+00,False,False,False,False,False,False,False,False
1.23500000e+03,9.36325694e-02,7.31447623e-01,1.71351371e+00,1.49068337e+00,2.22830340e-01,5.84437020e-02,1.34165821e-01,1.21483043e+00,2.63696960e-01,3.68504352e-06,1.63765709e+00,False,False,False,False,False,False,False,False
1.24000000e+03,9.39643892e-02,7.31431758e-01,1.71409189e+00,1.49054122e+00,2.23550673e-01,5.86428375e-02,1.34648271e-01,1.21436437e+00,2.64707414e-01,3.69266718e-06,1.63908935e+00,False,False,False,False,False,False,False,False
1.24500000e+03,9.42919228e-02,7.31452703e-01,1.71471594e+00,1.49046275e+00,2.24253181e-01,5.88372331e-02,1.35132577e-01,1.21384938e+00,2.65694618e-01,3.69945985e-06,1.64048668e+00,False,False,False,False,False,False,False,False
1.25000000e+03,9.45929599e-02,7.31592173e-01,1.71546520e+00,1.49059333e+00,2.24871867e-01,5.90088789e-02,1.35604317e-01,1.21319514e+00,2.66566951e-01,3.70398418e-06,1.64171979e+00,False,False,False,False,False,False,False,False
1.25500000e+03,9.48452900e-02,7.31831673e-01,1.71627255e+00,1.49090968e+00,2.25362874e-01,5.91455573e-02,1.36027028e-01,1.21246264e+00,2.67262016e-01,3.70717833e-06,1.64270123e+00,False,False,False,False,False,False,False,False
1.26000000e+03,9.50267028e-02,7.32139793e-01,1.71705201e+00,1.49136658e+00,2.25685429e-01,5.92358511e-02,1.36361234e-01,1.21173210e+00,2.67721412e-01,3.71030395e-06,1.64334938e+00,False,False,False,False,False,False,False,False
1.26500000e+03,9.51149880e-02,7.32485119e-01,1.71771756e+00,1.49191862e+00,2.25798944e-01,5.92683921e-02,1.36567287e-01,1.21108334e+00,2.67887016e-01,3.71464013e-06,1.64358292e+00,False,False,False,False,False,False,False,False
1.27000000e+03,9.51200000e-02,7.32836241e-01,1.71824114e+00,1.49250926e+00,2.25731886e-01,5.92509465e-02,1.36652485e-01,1.21054883e+00,2.67798231e-01,3.72072633e-06,1.64345772e+00,False,False,False,False,False,False,False,False
1.27500000e+03,9.51200000e-02,7.33161747e-01,1.71871833e+00,1.49305859e+00,2.25659739e-01,5.92320091e-02,1.36724632e-01,1.21006058e+00,2.67701861e-01,3.72748841e-06,1.64332180e+00,False,False,False,False,False,False,False,False
1.28000000e+03,9.51200000e-02,7.33447512e-01,1.71913744e+00,1.49354102e+00,2.25596415e-01,5.92153875e-02,1.36787957e-01,1.20963229e+00,2.67617282e-01,3.73515826e-06,1.64320250e+00,False,False,False,False,False,False,False,False
1.28500000e+03,9.51200000e-02,7.33765013e-01,1.71960328e+00,1.49407721e+00,2.25526074e-01,5.91969241e-02,1.36858297e-01,1.20915681e+00,2.67523339e-01,3.74200252e-06,1.64306997e+00,False,False,False,False,False,False,False,False
1.29000000e+03,9.51200000e-02,7.34114168e-01,1.72011580e+00,1.49466706e+00,2.25448739e-01,5.91766251e-02,1.36935632e-01,1.20863439e+00,2.67420063e-01,3.74801525e-06,1.64292426e+00,False,False,False,False,False,False,False,False
1.29500000e+03,9.51200000e-02,7.34480680e-01,1.72065406e+00,1.49528647e+00,2.25367583e-01,5.91553228e-02,1.37016789e-01,1.20808652e+00,2.67311692e-01,3.75353971e-06,1.64277134e+00,False,False,False,False,False,False,False,False
1.30000000e+03,9.51200000e-02,7.34850252e-01,1.72119708e+00,1.49591131e+00,2.25285771e-01,5.91338485e-02,1.37098600e-01,1.20753461e+00,2.67202457e-01,3.75892394e-06,1.64261717e+00,False,False,False,False,False,False,False,False
1.30500000e+03,9.51200000e-02,7.35208585e-01,1.72172385e+00,1.49651738e+00,2.25206469e-01,5.91130330e-02,1.37177903e-01,1.20700000e+00,2.67096581e-01,3.76452068e-06,1.64246772e+00,False,False,False,False,False,False,False,False
1.31000000e+03,9.51200000e-02,7.35541384e-01,1.72221331e+00,1.49708048e+00,2.25132837e-01,5.90937058e-02,1.37251535e-01,1.20650395e+00,2.66998284e-01,3.77068739e-06,1.64232895e+00,False,False,False,False,False,False,False,False
1.31500000e+03,9.51200000e-02,7.35834349e-01,1.72264438e+00,1.49757634e+00,2.25068033e-01,5.90766959e-02,1.37316338e-01,1.20606762e+00,2.66911778e-01,3.77778630e-06,1.64220681e+00,False,False,False,False,False,False,False,False
